commit,run#,patchcoverage
c2a911d302b0d014a4d0d732a2bfc319e643eb62,5,0.000000
c2a911d302b0d014a4d0d732a2bfc319e643eb62,6,0.000000
c2a911d302b0d014a4d0d732a2bfc319e643eb62,7,0.000000
c2a911d302b0d014a4d0d732a2bfc319e643eb62,8,0.000000
c2a911d302b0d014a4d0d732a2bfc319e643eb62,9,0.000000
c2a911d302b0d014a4d0d732a2bfc319e643eb62,10,0.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,1,0.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,2,0.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,3,0.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,4,1.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,5,1.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,6,1.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,7,1.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,8,1.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,9,1.000000
c2f2cdbeffda7b153c19e0f3d73149c41026c0db,10,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,1,0.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,2,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,3,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,4,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,5,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,6,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,7,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,8,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,9,1.000000
c36c04c2e132fc39f6b658bf607aed4425427fd7,10,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,1,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,2,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,3,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,4,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,5,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,6,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,7,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,8,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,9,1.000000
c39ba4de6b0a843bec5d46c2b6f2064428dada5e,10,1.000000
c48e93a65487aedc9334bcaec4abce63e204241f,1,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,2,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,3,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,4,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,5,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,6,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,7,0.000000
c48e93a65487aedc9334bcaec4abce63e204241f,8,1.000000
c48e93a65487aedc9334bcaec4abce63e204241f,9,1.000000
c48e93a65487aedc9334bcaec4abce63e204241f,10,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,1,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,2,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,3,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,4,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,5,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,6,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,7,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,8,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,9,1.000000
c4dcfdd406aa2167396ac215e351e5e4dfd7efe3,10,1.000000
c56de483093d7ad0782327f95dda7da97bc4c315,1,0.224490
c56de483093d7ad0782327f95dda7da97bc4c315,2,0.224490
c56de483093d7ad0782327f95dda7da97bc4c315,3,0.591837
c56de483093d7ad0782327f95dda7da97bc4c315,4,0.591837
c56de483093d7ad0782327f95dda7da97bc4c315,5,0.591837
c56de483093d7ad0782327f95dda7da97bc4c315,6,0.591837
c56de483093d7ad0782327f95dda7da97bc4c315,7,0.591837
c56de483093d7ad0782327f95dda7da97bc4c315,8,0.591837
c56de483093d7ad0782327f95dda7da97bc4c315,9,0.795918
c56de483093d7ad0782327f95dda7da97bc4c315,10,0.877551
c572e4888ad1be123c1516ec577ad30a700bbec4,1,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,2,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,3,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,4,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,5,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,6,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,7,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,8,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,9,0.000000
c572e4888ad1be123c1516ec577ad30a700bbec4,10,0.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,1,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,2,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,3,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,4,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,5,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,6,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,7,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,8,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,9,1.000000
c5989b92fdd0fea343b1422d1a5fcf1ee04bb9ce,10,1.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,1,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,2,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,3,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,4,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,5,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,6,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,7,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,8,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,9,0.000000
c66453ce8af8bac78a72ba4e21fd9a86720127d7,10,0.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,1,0.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,2,0.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,3,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,4,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,5,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,6,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,7,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,8,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,9,1.000000
c674c5b9342e5cb0f3d9e9bcaf37dbe2087845e5,10,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,1,0.000000
c74193787b2f683751a67603fb5f15c7584f355f,2,0.000000
c74193787b2f683751a67603fb5f15c7584f355f,3,0.000000
c74193787b2f683751a67603fb5f15c7584f355f,4,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,5,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,6,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,7,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,8,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,9,1.000000
c74193787b2f683751a67603fb5f15c7584f355f,10,1.000000
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,1,0.000000
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,2,0.795918
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,3,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,4,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,5,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,6,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,7,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,8,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,9,0.959184
c7703ce38c1ecdeeea6791b54fbee29a08816ea9,10,1.000000
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,1,0.000000
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,2,0.224490
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,3,0.591837
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,4,0.877551
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,5,0.877551
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,6,0.918367
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,7,0.959184
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,8,0.959184
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,9,1.000000
c788f6e6aa112bf516d0f3f85ae6cc4e6c103239,10,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,1,0.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,2,0.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,3,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,4,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,5,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,6,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,7,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,8,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,9,1.000000
c7c15ae3dc50c0ab46c5cbbf8d2f3d3307e51f37,10,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,1,0.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,2,0.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,3,0.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,4,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,5,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,6,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,7,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,8,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,9,1.000000
c7cebce984a24cb2f6d5acfd404bd4629a2ca5fa,10,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,1,0.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,2,0.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,3,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,4,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,5,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,6,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,7,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,8,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,9,1.000000
c7da4e1cd0407cb6813d48aede1579428f79aa91,10,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,1,0.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,2,0.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,3,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,4,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,5,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,6,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,7,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,8,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,9,1.000000
c7dd09fd46283029a41615b2b7034aea26b22ee0,10,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,1,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,2,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,3,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,4,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,5,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,6,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,7,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,8,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,9,1.000000
c844d22fe0c0b37dc809adbdde6ceb6462c43acf,10,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,1,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,2,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,3,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,4,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,5,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,6,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,7,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,8,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,9,1.000000
c8992cffbe7411c6da4c4416d5eecfc6b78e0fec,10,1.000000
c974f755372bceda2c3cdc31b4b27dd772172203,1,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,2,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,3,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,4,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,5,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,6,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,7,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,8,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,9,0.000000
c974f755372bceda2c3cdc31b4b27dd772172203,10,0.000000
ca444fb2e500af5451500240ce67238e268d7964,1,1.000000
ca444fb2e500af5451500240ce67238e268d7964,2,1.000000
ca444fb2e500af5451500240ce67238e268d7964,3,1.000000
ca444fb2e500af5451500240ce67238e268d7964,4,1.000000
ca444fb2e500af5451500240ce67238e268d7964,5,1.000000
ca444fb2e500af5451500240ce67238e268d7964,6,1.000000
ca444fb2e500af5451500240ce67238e268d7964,7,1.000000
ca444fb2e500af5451500240ce67238e268d7964,8,1.000000
ca444fb2e500af5451500240ce67238e268d7964,9,1.000000
ca444fb2e500af5451500240ce67238e268d7964,10,1.000000
caae42f00924498e78da8a960561936aa7eba503,1,0.000000
caae42f00924498e78da8a960561936aa7eba503,2,1.000000
caae42f00924498e78da8a960561936aa7eba503,3,1.000000
caae42f00924498e78da8a960561936aa7eba503,4,1.000000
caae42f00924498e78da8a960561936aa7eba503,5,1.000000
caae42f00924498e78da8a960561936aa7eba503,6,1.000000
caae42f00924498e78da8a960561936aa7eba503,7,1.000000
caae42f00924498e78da8a960561936aa7eba503,8,1.000000
caae42f00924498e78da8a960561936aa7eba503,9,1.000000
caae42f00924498e78da8a960561936aa7eba503,10,1.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,1,0.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,2,0.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,3,0.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,4,0.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,5,0.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,6,1.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,7,1.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,8,1.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,9,1.000000
cb5216319be122c671f2c86633b6fc47f4d7fa02,10,1.000000
cc14db11c8a40f930fc1e4b254a37e0fce745236,1,0.224490
cc14db11c8a40f930fc1e4b254a37e0fce745236,2,0.795918
cc14db11c8a40f930fc1e4b254a37e0fce745236,3,0.795918
cc14db11c8a40f930fc1e4b254a37e0fce745236,4,0.959184
cc14db11c8a40f930fc1e4b254a37e0fce745236,5,0.959184
cc14db11c8a40f930fc1e4b254a37e0fce745236,6,0.959184
cc14db11c8a40f930fc1e4b254a37e0fce745236,7,0.959184
cc14db11c8a40f930fc1e4b254a37e0fce745236,8,0.959184
cc14db11c8a40f930fc1e4b254a37e0fce745236,9,1.000000
cc14db11c8a40f930fc1e4b254a37e0fce745236,10,1.000000
cca806307311bec150268646572ef6a3548ac295,1,0.000000
cca806307311bec150268646572ef6a3548ac295,2,0.000000
cca806307311bec150268646572ef6a3548ac295,3,0.000000
cca806307311bec150268646572ef6a3548ac295,4,0.000000
cca806307311bec150268646572ef6a3548ac295,5,0.000000
cca806307311bec150268646572ef6a3548ac295,6,0.000000
cca806307311bec150268646572ef6a3548ac295,7,0.000000
cca806307311bec150268646572ef6a3548ac295,8,0.000000
cca806307311bec150268646572ef6a3548ac295,9,0.000000
cca806307311bec150268646572ef6a3548ac295,10,0.000000
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,1,0.755102
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,2,0.755102
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,3,0.836735
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,4,0.959184
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,5,0.959184
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,6,0.959184
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,7,0.959184
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,8,0.959184
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,9,0.959184
ce2203e7d6de90d0d94ca3c98dde4eff3a0accd0,10,0.959184
ce6a7bfbe57161edb53fb37e7191008ceff00752,1,0.000000
ce6a7bfbe57161edb53fb37e7191008ceff00752,2,0.224490
ce6a7bfbe57161edb53fb37e7191008ceff00752,3,0.224490
ce6a7bfbe57161edb53fb37e7191008ceff00752,4,0.224490
ce6a7bfbe57161edb53fb37e7191008ceff00752,5,0.224490
ce6a7bfbe57161edb53fb37e7191008ceff00752,6,0.224490
ce6a7bfbe57161edb53fb37e7191008ceff00752,7,0.755102
ce6a7bfbe57161edb53fb37e7191008ceff00752,8,0.877551
ce6a7bfbe57161edb53fb37e7191008ceff00752,9,0.959184
ce6a7bfbe57161edb53fb37e7191008ceff00752,10,1.000000
d0a75c791f981546618c917293bc20094a923410,1,0.000000
d0a75c791f981546618c917293bc20094a923410,2,1.000000
d0a75c791f981546618c917293bc20094a923410,3,1.000000
d0a75c791f981546618c917293bc20094a923410,4,1.000000
d0a75c791f981546618c917293bc20094a923410,5,1.000000
d0a75c791f981546618c917293bc20094a923410,6,1.000000
d0a75c791f981546618c917293bc20094a923410,7,1.000000
d0a75c791f981546618c917293bc20094a923410,8,1.000000
d0a75c791f981546618c917293bc20094a923410,9,1.000000
d0a75c791f981546618c917293bc20094a923410,10,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,1,0.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,2,0.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,3,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,4,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,5,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,6,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,7,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,8,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,9,1.000000
d0c27c9211fef3ce8083cc3ad2ca3067d211edc9,10,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,1,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,2,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,3,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,4,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,5,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,6,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,7,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,8,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,9,1.000000
d0edd3c1a7e859a5899c26e2906e80f4ac798fa9,10,1.000000
d179c1f1c3703d1a6f7a6f2ad08383220673240c,1,0.224490
d179c1f1c3703d1a6f7a6f2ad08383220673240c,2,0.551020
d179c1f1c3703d1a6f7a6f2ad08383220673240c,3,0.551020
d179c1f1c3703d1a6f7a6f2ad08383220673240c,4,0.551020
d179c1f1c3703d1a6f7a6f2ad08383220673240c,5,0.755102
d179c1f1c3703d1a6f7a6f2ad08383220673240c,6,0.755102
d179c1f1c3703d1a6f7a6f2ad08383220673240c,7,0.755102
d179c1f1c3703d1a6f7a6f2ad08383220673240c,8,0.755102
d179c1f1c3703d1a6f7a6f2ad08383220673240c,9,0.755102
d179c1f1c3703d1a6f7a6f2ad08383220673240c,10,0.755102
d1ff2559cef0f6f8d97fba6337b28adb10689e16,1,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,2,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,3,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,4,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,5,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,6,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,7,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,8,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,9,1.000000
d1ff2559cef0f6f8d97fba6337b28adb10689e16,10,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,1,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,2,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,3,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,4,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,5,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,6,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,7,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,8,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,9,1.000000
d21b3be8e14445fbd06109b4831c4fa8f9adad2d,10,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,1,0.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,2,0.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,3,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,4,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,5,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,6,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,7,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,8,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,9,1.000000
d265a4addc9c118d2467177b77a78a9956ddb2d5,10,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,1,0.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,2,0.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,3,0.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,4,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,5,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,6,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,7,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,8,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,9,1.000000
d4609a5d8c70d21b4a3f801cf896a3c16c613fe1,10,1.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,1,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,2,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,3,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,4,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,5,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,6,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,7,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,8,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,9,0.000000
d4f3d1c4d3c2bcce76a96a6562170664b25112f0,10,0.000000
d562e901f25d275b55b0496fe01935beeff0ed37,1,0.000000
d562e901f25d275b55b0496fe01935beeff0ed37,2,0.000000
d562e901f25d275b55b0496fe01935beeff0ed37,3,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,4,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,5,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,6,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,7,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,8,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,9,1.000000
d562e901f25d275b55b0496fe01935beeff0ed37,10,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,1,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,2,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,3,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,4,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,5,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,6,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,7,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,8,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,9,1.000000
d5a680295be2cc8043ba112f79c85c0ef998b434,10,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,1,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,2,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,3,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,4,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,5,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,6,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,7,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,8,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,9,1.000000
d666e20e2e7983d03bbf5e208b8485541ae616a1,10,1.000000
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,1,0.000000
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,2,0.000000
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,3,0.836735
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,4,1.000000
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,5,1.000000
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,6,1.000000
d7a83bc38d8dd11b3df7e0db3739be6ced1667af,7,1.000000
